income,num_people_household,marital_status,age_yrs,gender,id,time_in_us,is_citizen,age_months,years_edu
6,2,2,79,2,74324,,1,,
13,3,,12,1,74325,,1,,6
5,3,,16,1,74326,,1,,9
7,6,,14,1,74327,,1,,8
9,4,1,44,1,74328,6,1,,
,2,3,46,1,74329,6,2,,
14,3,,3,1,74330,,1,,
6,5,1,33,1,74331,,1,,
7,4,,18,2,74332,,1,,11
4,7,,2,2,74333,,1,,
15,4,,11,2,74334,,1,,6
4,6,,9,2,74335,,1,,4
6,7,,7,1,74336,,1,,1
,5,,4,1,74337,,1,,
9,1,3,43,1,74338,,1,,
2,7,,12,1,74339,,1,,6
15,2,1,41,1,74340,,1,,
9,1,4,60,1,74341,8,1,,
3,5,,10,2,74342,,1,,5
3,5,,2,1,74343,,1,,
77,5,,18,1,74344,,1,,15
14,4,1,56,1,74345,,1,,
9,2,1,70,1,74346,,1,,
15,3,,13,1,74347,,1,,8
10,4,1,45,2,74348,,1,,
15,2,1,57,2,74349,8,1,,
13,4,1,52,1,74350,,1,,
8,3,,7,2,74351,,1,,0
15,2,1,65,1,74352,8,1,,
4,5,5,20,2,74353,,1,,
15,6,,0,2,74354,,1,2,
77,2,1,61,1,74355,,1,,
10,5,,18,2,74356,,1,,13
3,1,3,77,1,74357,9,1,,
5,5,,13,2,74358,,1,,7
10,2,1,63,1,74359,8,1,,
7,4,,17,2,74360,,1,,11
3,7,,10,2,74361,,1,,3
6,5,,2,2,74362,,1,,
9,5,,2,1,74363,,1,,
8,6,,5,2,74364,,1,,
5,6,,3,1,74365,,1,,
9,4,3,61,2,74366,,1,,
99,1,5,74,1,74367,,1,,
9,4,1,53,2,74368,,1,,
5,7,,7,1,74369,3,2,,1
12,4,,6,1,74370,,1,,1
8,5,,1,1,74371,,1,22,
14,4,,4,1,74372,,1,,
12,6,,7,1,74373,,1,,1
8,2,1,70,2,74374,8,1,,
1,4,1,63,2,74375,3,2,,
3,2,5,21,1,74376,,1,,
2,3,,3,1,74377,,1,,
6,2,1,24,1,74378,,1,,
8,3,6,43,1,74379,3,1,,
8,5,1,28,1,74380,,1,,
10,3,1,25,2,74381,,1,,
7,5,,4,1,74382,,1,,
15,4,3,64,1,74383,,1,,
6,7,5,25,2,74384,,1,,
9,2,1,73,1,74385,9,1,,
7,2,1,24,1,74386,,1,,
6,4,,2,2,74387,,1,,
10,3,1,57,1,74388,4,1,,
2,3,,4,2,74389,,1,,
7,5,,5,1,74390,,1,,
5,7,,0,2,74391,,1,6,
,4,,14,1,74392,,1,,8
6,2,5,26,1,74393,6,1,,
8,3,6,51,2,74394,,1,,
5,1,3,77,1,74395,,1,,
15,2,5,29,2,74396,,1,,
5,5,5,24,2,74397,,1,,
8,5,5,27,1,74398,,1,,
6,5,5,31,2,74399,,1,,
15,3,5,23,1,74400,,1,,
5,7,,19,2,74401,,1,,15
9,5,3,49,2,74402,,1,,
6,4,5,31,2,74403,,1,,
15,5,,0,2,74404,,1,11,
4,4,,5,2,74405,,1,,
12,4,,0,2,74406,,1,5,
6,5,,8,2,74407,,1,,1
3,7,5,29,1,74408,,1,,
4,4,,6,2,74409,,1,,0
7,7,,9,1,74410,,1,,3
10,2,6,28,1,74411,,1,,
8,5,1,37,1,74412,4,1,,
6,2,1,80,2,74413,,1,,
14,5,,0,2,74414,,1,9,
8,5,,17,2,74415,,1,,11
8,4,,3,1,74416,2,2,,
6,2,3,56,2,74417,,1,,
7,3,5,23,2,74418,,1,,
12,1,5,76,2,74419,,1,,
14,4,,5,2,74420,,1,,
3,1,5,47,1,74421,,1,,
2,1,5,29,1,74422,,1,,
,4,,16,1,74423,2,2,,9
14,3,5,35,2,74424,,1,,
8,2,1,62,2,74425,,1,,
15,3,,2,1,74426,,1,,
5,5,,14,1,74427,,1,,7
15,5,,0,1,74428,,1,9,
10,5,,1,1,74429,,1,13,
6,4,,11,1,74430,,1,,4
15,3,,5,2,74431,,1,,
12,5,3,60,1,74432,,1,,
15,5,5,22,1,74433,,1,,
4,5,1,36,2,74434,,1,,
8,4,,19,1,74435,,1,,15
14,4,1,55,1,74436,6,1,,
7,1,5,35,1,74437,6,2,,
8,5,,0,1,74438,,1,5,
7,4,,0,2,74439,,1,1,
14,4,1,31,2,74440,,1,,
4,4,5,38,2,74441,,1,,
10,3,1,63,1,74442,,1,,
8,4,,11,2,74443,4,1,,5
9,6,,10,1,74444,,1,,3
14,4,1,47,1,74445,,1,,
3,1,3,64,2,74446,,1,,
,4,,0,1,74447,,1,10,
15,4,,5,2,74448,,1,,
15,3,1,37,1,74449,,1,,
6,5,,16,1,74450,,1,,9
4,3,2,77,2,74451,,1,,
14,4,,11,2,74452,,1,,6
7,6,,0,1,74453,,1,8,
15,5,3,45,1,74454,7,1,,
6,5,3,38,2,74455,,1,,
6,5,,1,2,74456,,1,23,
15,4,,13,1,74457,,1,,7
8,5,,15,2,74458,,1,,9
1,1,3,61,2,74459,,1,,
15,4,5,20,2,74460,,1,,
4,6,,1,1,74461,,1,12,
7,1,3,58,2,74462,,1,,
14,3,3,45,1,74463,,1,,
1,6,1,45,1,74464,6,1,,
5,2,1,80,1,74465,,1,,
7,7,1,34,1,74466,,1,,
14,4,,1,1,74467,,1,18,
6,4,,5,2,74468,,1,,
4,5,,1,1,74469,,1,15,
1,7,,4,1,74470,,1,,
7,6,,16,2,74471,,1,,10
9,4,,2,2,74472,,1,,
4,2,1,80,1,74473,,1,,
8,6,,3,1,74474,,1,,
6,4,,0,1,74475,,1,8,
8,4,1,68,2,74476,5,2,,
2,4,,1,1,74477,,1,23,
7,5,,8,1,74478,,1,,2
10,3,1,50,2,74479,,1,,
6,7,,18,2,74480,,1,,11
77,4,5,35,2,74481,,1,,
6,3,,8,2,74482,,1,,2
6,4,,4,1,74483,,1,,
15,6,,11,2,74484,,1,,5
8,7,,3,2,74485,,1,,
8,7,2,69,2,74486,,1,,
8,2,1,78,1,74487,,1,,
15,6,,16,2,74488,,1,,9
15,3,1,36,2,74489,,1,,
14,2,1,80,2,74490,,1,,
,6,,8,2,74491,,1,,2
9,5,,10,2,74492,,1,,5
8,5,6,40,1,74493,77,2,,
14,3,,2,1,74494,,1,,
9,6,,8,1,74495,,1,,2
6,5,,4,1,74496,,1,,
2,6,,2,1,74497,,1,,
8,6,1,29,1,74498,3,2,,
3,1,3,59,1,74499,,1,,
3,3,,6,1,74500,,1,,0
6,5,,10,2,74501,,1,,4
2,1,1,27,1,74502,3,2,,
6,5,4,47,2,74503,,1,,
5,4,3,43,2,74504,,1,,
15,6,6,21,2,74505,,1,,
6,4,,4,2,74506,,1,,
5,6,,14,1,74507,2,2,,8
15,2,1,80,1,74508,,1,,
6,4,1,48,2,74509,,1,,
15,2,1,64,1,74510,,1,,
15,5,1,46,1,74511,,1,,
7,2,1,80,1,74512,,1,,
,4,,15,1,74513,,1,,9
5,4,,0,2,74514,,1,5,
5,2,,0,2,74515,,1,9,
6,3,,16,2,74516,,1,,9
3,3,,1,1,74517,,1,14,
77,7,,0,1,74518,,1,9,
2,1,2,60,2,74519,,1,,
6,4,,6,1,74520,,1,,0
1,4,5,21,2,74521,,1,,
3,3,,2,1,74522,,1,,
15,2,1,61,2,74523,,1,,
4,5,1,47,1,74524,6,2,,
4,5,,11,1,74525,,1,,5
9,2,1,58,2,74526,,1,,
3,3,,0,1,74527,,1,5,
6,6,,1,2,74528,,1,15,
6,4,1,51,1,74529,7,2,,
5,6,1,45,2,74530,99,2,,
4,1,3,72,1,74531,,1,,
4,5,1,25,1,74532,4,2,,
7,4,,0,2,74533,,1,8,
6,4,2,65,1,74534,,1,,
13,4,,1,1,74535,,1,22,
6,2,1,65,1,74536,9,1,,
3,2,5,23,2,74537,,1,,
15,2,1,75,2,74538,,1,,
10,4,1,55,1,74539,,1,,
15,5,,11,2,74540,,1,,4
4,5,,5,2,74541,,1,,
1,3,5,46,1,74542,,1,,
9,1,3,40,1,74543,,1,,
5,7,,10,1,74544,,1,,2
6,7,,8,2,74545,,1,,2
6,7,5,27,2,74546,5,1,,
6,2,3,43,1,74547,,1,,
4,5,3,63,2,74548,7,2,,
10,3,1,55,2,74549,4,1,,
12,3,,4,2,74550,,1,,
15,3,1,32,2,74551,,1,,
5,4,5,44,2,74552,4,2,,
4,5,,6,1,74553,,1,,0
6,6,6,35,2,74554,,1,,
12,4,,2,2,74555,,1,,
2,1,5,23,2,74556,,1,,
6,5,6,28,2,74557,,1,,
5,6,,1,2,74558,,1,12,
10,4,,19,2,74559,,1,,13
4,5,1,36,1,74560,,1,,
6,6,,1,1,74561,,1,18,
10,3,1,62,1,74562,,1,,
6,4,1,40,2,74563,,1,,
6,3,5,26,2,74564,,1,,
77,2,1,66,1,74565,99,2,,
13,2,4,55,2,74566,,1,,
14,3,1,53,2,74567,,1,,
99,6,,8,1,74568,,1,,2
7,7,,19,1,74569,,1,,13
8,2,1,63,2,74570,,1,,
15,2,1,53,1,74571,,1,,
7,4,,2,2,74572,,1,,
1,7,,4,2,74573,,1,,
5,2,1,80,2,74574,,1,,
8,6,,16,2,74575,,1,,9
6,4,1,73,2,74576,,1,,
8,7,,3,2,74577,,1,,
8,3,,4,1,74578,,1,,
3,5,6,51,1,74579,6,1,,
5,5,,13,2,74580,,1,,7
4,2,2,75,1,74581,,1,,
6,5,6,30,2,74582,,1,,
4,3,3,60,2,74583,,1,,
8,4,,10,1,74584,,1,,4
6,6,,0,2,74585,,1,1,
6,7,6,24,1,74586,,1,,
14,6,1,66,1,74587,,1,,
7,1,2,74,2,74588,,1,,
5,2,5,67,1,74589,,1,,
,5,1,30,1,74590,,1,,
5,2,1,73,1,74591,7,1,,
5,4,,1,1,74592,,1,15,
8,3,,0,1,74593,,1,1,
8,2,3,53,2,74594,,1,,
5,6,,5,1,74595,,1,,
5,3,5,45,2,74596,,1,,
13,6,,0,1,74597,,1,6,
14,2,1,58,1,74598,,1,,
15,6,,6,1,74599,,1,,1
15,2,1,66,2,74600,,1,,
5,4,5,20,2,74601,,1,,
10,4,,18,2,74602,,1,,11
15,4,,12,1,74603,,1,,6
,4,,3,1,74604,,1,,
15,2,1,62,2,74605,,1,,
99,5,,9,1,74606,,1,,2
77,2,1,68,1,74607,8,1,,
14,7,,14,1,74608,,1,,7
14,2,1,46,2,74609,4,2,,
7,7,,0,2,74610,,1,3,
9,2,1,64,1,74611,,1,,
14,4,1,47,2,74612,,1,,
4,3,6,35,2,74613,,1,,
7,3,,12,2,74614,,1,,6
6,5,,4,2,74615,,1,,
7,7,,19,1,74616,,1,,11
5,3,,17,1,74617,,1,,10
3,6,,0,2,74618,,1,9,
8,2,1,80,1,74619,,1,,
6,3,,14,2,74620,,1,,7
7,6,,1,2,74621,,1,16,
15,6,,0,2,74622,,1,8,
6,5,3,46,2,74623,,1,,
3,7,5,37,2,74624,,1,,
,3,5,21,1,74625,,1,,
77,5,,15,1,74626,,1,,8
14,2,1,29,2,74627,,1,,
4,3,3,63,2,74628,,1,,
77,5,,14,1,74629,,1,,7
1,2,,18,1,74630,,1,,13
5,3,1,30,1,74631,4,2,,
15,6,1,46,1,74632,,1,,
9,2,6,56,2,74633,8,1,,
9,5,,0,2,74634,,1,9,
2,3,,2,2,74635,,1,,
15,3,3,60,2,74636,7,1,,
8,5,,11,1,74637,,1,,4
14,2,6,34,1,74638,6,1,,
3,1,5,51,1,74639,,1,,
9,3,,14,1,74640,,1,,8
15,4,5,33,1,74641,,1,,
6,4,3,45,2,74642,,1,,
13,3,,2,1,74643,,1,,
,4,5,20,2,74644,,1,,
9,2,1,68,2,74645,,1,,
5,3,5,49,1,74646,,1,,
15,5,,15,2,74647,,1,,10
4,5,,18,2,74648,,1,,13
15,3,,4,2,74649,,1,,
6,3,1,56,1,74650,77,1,,
2,5,,8,1,74651,,1,,2
6,7,1,40,2,74652,6,2,,
4,5,5,29,2,74653,,1,,
4,6,5,62,2,74654,,1,,
15,2,5,36,2,74655,3,2,,
15,3,1,62,1,74656,,1,,
8,7,,3,1,74657,,1,,
77,5,,12,2,74658,,1,,7
5,6,,12,1,74659,,1,,5
4,2,5,38,2,74660,,1,,
4,1,3,65,1,74661,,1,,
5,3,,5,2,74662,,1,,
6,2,1,52,1,74663,2,2,,
77,6,,8,2,74664,,1,,1
6,5,,16,1,74665,4,2,,11
7,6,,13,1,74666,,1,,7
14,6,,6,1,74667,,1,,0
5,1,2,80,2,74668,,1,,
15,4,2,80,2,74669,,1,,
4,1,2,80,2,74670,,1,,
8,6,,12,2,74671,,1,,6
6,5,,17,1,74672,5,2,,10
5,2,5,21,2,74673,,1,,
4,2,2,67,2,74674,4,2,,
15,4,,18,2,74675,,1,,11
15,7,1,75,1,74676,3,1,,
15,4,,11,2,74677,,1,,4
4,3,1,28,2,74678,2,2,,
12,6,1,39,1,74679,99,2,,
6,4,5,20,1,74680,,1,,
5,2,,9,2,74681,,1,,3
6,4,,17,1,74682,,1,,11
15,4,5,56,2,74683,6,1,,
9,7,,0,2,74684,,1,2,
3,2,1,75,1,74685,6,2,,
10,5,1,32,2,74686,,1,,
15,4,,16,1,74687,,1,,9
4,4,,5,1,74688,,1,,
15,3,5,25,2,74689,,1,,
4,6,,11,1,74690,,1,,5
15,4,,12,2,74691,,1,,6
9,3,5,24,1,74692,,1,,
8,6,4,37,2,74693,77,2,,
77,6,1,71,1,74694,,1,,
3,3,4,53,1,74695,,1,,
7,3,1,62,1,74696,,1,,
5,5,1,44,1,74697,4,2,,
10,4,1,34,1,74698,,1,,
9,7,,13,1,74699,,1,,7
14,7,,11,2,74700,,1,,3
15,4,,15,1,74701,,1,,8
14,2,1,68,1,74702,,1,,
6,6,5,32,1,74703,,1,,
4,2,3,54,2,74704,,1,,
15,2,1,74,1,74705,7,1,,
3,3,,8,1,74706,,1,,2
7,7,1,51,1,74707,99,1,,
15,3,1,76,1,74708,99,1,,
1,2,,18,1,74709,,1,,13
5,4,,15,2,74710,,1,,8
4,4,1,47,2,74711,,1,,
14,3,,2,1,74712,,1,,
3,4,,2,1,74713,,1,,
3,1,2,72,2,74714,9,1,,
9,4,,11,1,74715,,1,,4
3,4,,1,2,74716,,1,14,
13,5,5,47,2,74717,8,1,,
15,3,1,52,1,74718,,1,,
10,5,1,36,2,74719,,1,,
15,4,,11,2,74720,,1,,5
10,3,4,53,2,74721,7,1,,
6,5,,12,1,74722,,1,,5
9,2,1,66,1,74723,,1,,
4,7,,7,2,74724,,1,,2
7,6,1,37,2,74725,,1,,
8,6,,8,2,74726,,1,,3
1,2,,3,2,74727,,1,,
8,4,1,46,1,74728,6,1,,
77,4,,5,1,74729,,1,,
7,6,,13,1,74730,,1,,7
2,6,6,27,2,74731,6,2,,
10,2,1,64,2,74732,,1,,
15,3,1,53,1,74733,,1,,
7,4,1,57,2,74734,,1,,
8,4,,9,2,74735,,1,,3
4,4,,3,1,74736,,1,,
8,2,1,63,2,74737,,1,,
15,7,,5,1,74738,,1,,
14,4,,14,1,74739,,1,,8
15,4,,8,2,74740,,1,,2
15,3,1,61,1,74741,,1,,
7,1,2,73,2,74742,,1,,
8,6,6,41,1,74743,6,2,,
8,4,5,22,1,74744,,1,,
7,2,3,33,2,74745,,1,,
4,4,1,55,1,74746,,1,,
6,4,1,64,2,74747,6,1,,
13,2,5,36,1,74748,,1,,
15,5,,16,2,74749,,1,,10
15,5,,6,2,74750,,1,,0
6,3,1,53,2,74751,,1,,
4,3,,10,2,74752,,1,,4
3,7,,12,1,74753,,1,,6
14,3,,14,1,74754,,1,,8
14,3,,8,1,74755,,1,,1
5,3,4,50,2,74756,5,2,,
14,5,,7,1,74757,,1,,1
6,4,,2,1,74758,2,2,,
6,5,,11,1,74759,,1,,3
3,5,1,53,1,74760,7,2,,
2,2,,5,1,74761,,1,,
14,5,,11,1,74762,,1,,5
7,5,5,33,1,74763,,1,,
5,7,6,31,1,74764,,1,,
8,2,1,45,2,74765,,1,,
3,3,5,21,2,74766,,1,,
15,4,,8,2,74767,,1,,2
6,5,,0,2,74768,,1,5,
15,2,1,50,1,74769,,1,,
14,3,,7,1,74770,,1,,1
6,4,,10,2,74771,,1,,5
6,2,2,62,2,74772,,1,,
5,2,3,64,1,74773,,1,,
3,2,,19,2,74774,,1,,10
2,5,,0,1,74775,,1,1,
8,5,,18,1,74776,4,2,,12
5,5,,0,1,74777,,1,7,
9,3,,18,2,74778,,1,,11
99,2,5,78,2,74779,8,1,,
7,6,,6,2,74780,,1,,0
10,4,4,51,2,74781,,1,,
14,2,1,59,2,74782,,1,,
3,3,,13,2,74783,,1,,7
10,7,1,39,2,74784,6,2,,
15,5,,12,2,74785,,1,,6
2,2,,17,2,74786,,1,,13
5,3,3,45,2,74787,,1,,
7,7,,13,1,74788,,1,,7
7,5,,12,2,74789,,1,,6
15,1,2,80,2,74790,,1,,
77,1,1,69,2,74791,4,1,,
4,5,,2,2,74792,,1,,
7,4,,5,2,74793,,1,,
15,4,1,38,1,74794,,1,,
8,5,,12,2,74795,,1,,6
4,4,,14,1,74796,,1,,6
15,3,3,59,2,74797,,1,,
6,2,,5,1,74798,,1,,
14,4,,1,2,74799,,1,22,
6,7,5,28,1,74800,,1,,
6,5,1,36,1,74801,,1,,
12,4,,18,1,74802,,1,,13
2,2,4,24,2,74803,2,1,,
77,4,1,51,2,74804,,1,,
14,7,,12,1,74805,,1,,5
14,4,,11,1,74806,,1,,5
13,1,2,80,2,74807,,1,,
2,3,,0,2,74808,1,1,4,
8,7,,9,1,74809,,1,,2
2,5,,3,2,74810,,1,,
9,3,,2,1,74811,,1,,
2,1,4,50,2,74812,,1,,
6,5,,13,2,74813,,1,,6
3,3,1,25,2,74814,,1,,
5,5,5,62,2,74815,,1,,
2,5,,13,1,74816,,1,,6
14,5,1,45,2,74817,,1,,
15,2,1,26,1,74818,,1,,
9,3,,1,1,74819,,1,17,
5,7,,1,1,74820,,1,18,
1,5,,4,2,74821,,1,,
15,2,6,45,2,74822,,1,,
5,3,1,67,1,74823,,1,,
15,2,5,28,2,74824,,1,,
8,5,,16,1,74825,,1,,11
15,3,1,47,1,74826,,1,,
14,4,,0,2,74827,,1,11,
15,4,,8,1,74828,,1,,2
2,7,6,27,2,74829,,1,,
6,7,,12,1,74830,,1,,6
15,2,1,66,2,74831,,1,,
14,2,5,21,1,74832,,1,,
15,6,,16,1,74833,,1,,9
99,5,6,48,1,74834,6,2,,
10,6,,7,1,74835,,1,,1
77,5,,4,2,74836,,1,,
3,2,3,51,2,74837,,1,,
14,3,,8,2,74838,,1,,1
15,5,1,47,1,74839,4,1,,
6,4,,10,1,74840,,1,,4
,5,2,80,2,74841,7,1,,
10,6,,2,2,74842,,1,,
2,3,1,38,2,74843,,1,,
5,3,5,20,1,74844,,1,,
10,5,1,31,2,74845,,1,,
4,3,,2,2,74846,,1,,
15,3,,1,2,74847,,1,20,
12,3,,5,2,74848,,1,,
14,5,,9,1,74849,,1,,3
1,3,,2,2,74850,,1,,
99,2,3,80,1,74851,,1,,
6,4,,12,2,74852,,1,,5
14,2,1,80,2,74853,,1,,
5,5,,18,2,74854,,1,,13
15,5,,16,1,74855,,1,,10
4,5,,5,1,74856,,1,,
7,6,,9,2,74857,,1,,1
14,6,,2,1,74858,,1,,
6,2,5,55,2,74859,,1,,
10,5,1,40,1,74860,6,1,,
2,4,1,60,1,74861,2,2,,
7,6,2,48,2,74862,,1,,
15,3,,1,1,74863,,1,20,
6,5,,11,2,74864,,1,,5
12,3,1,58,1,74865,,1,,
7,6,1,40,1,74866,,1,,
14,2,1,53,2,74867,,1,,
5,5,,9,2,74868,,1,,3
6,2,3,66,2,74869,,1,,
5,7,,11,2,74870,3,2,,5
1,4,,8,1,74871,,1,,2
15,2,6,50,1,74872,,1,,
1,4,,1,2,74873,,1,17,
15,4,1,36,1,74874,,1,,
8,3,,5,2,74875,,1,,
7,4,,2,1,74876,,1,,
99,5,,14,2,74877,,1,,8
14,2,1,69,2,74878,9,1,,
15,4,1,43,2,74879,5,2,,
4,2,5,39,1,74880,,1,,
6,5,,14,2,74881,,1,,8
8,5,1,25,1,74882,3,2,,
14,2,5,24,2,74883,,1,,
7,4,,0,1,74884,,1,7,
3,2,1,57,2,74885,,1,,
6,6,,18,2,74886,,1,,15
8,6,,13,1,74887,,1,,6
3,6,5,21,1,74888,,1,,
7,3,1,50,1,74889,,1,,
3,2,5,30,1,74890,,1,,
10,2,1,22,2,74891,,1,,
8,7,,0,2,74892,,1,0,
15,2,1,70,2,74893,,1,,
15,7,,6,2,74894,,1,,0
10,5,,15,2,74895,,1,,9
7,4,,6,1,74896,,1,,0
5,5,1,46,2,74897,4,2,,
8,7,,2,2,74898,,1,,
9,4,,0,2,74899,,1,7,
6,2,2,69,2,74900,,1,,
6,2,1,55,1,74901,,1,,
8,7,5,22,2,74902,,1,,
12,7,,11,1,74903,,1,,5
4,4,1,48,2,74904,,1,,
15,5,1,44,1,74905,,1,,
13,5,,0,1,74906,,1,6,
6,5,1,48,2,74907,,1,,
4,3,,0,1,74908,,1,4,
8,7,1,64,1,74909,7,1,,
2,2,,19,2,74910,,1,,13
12,6,,13,2,74911,,1,,7
12,4,,12,1,74912,,1,,6
9,3,,14,2,74913,,1,,8
2,7,,9,1,74914,,1,,4
15,3,,4,2,74915,,1,,
3,1,5,50,2,74916,,1,,
7,6,,11,2,74917,,1,,4
7,6,1,49,2,74918,5,2,,
8,1,3,66,2,74919,,1,,
6,3,,6,2,74920,,1,,0
5,6,,0,1,74921,,1,10,
6,5,,3,1,74922,,1,,
5,2,5,24,1,74923,,1,,
6,4,,1,1,74924,,1,17,
6,1,4,62,2,74925,,1,,
6,5,,6,2,74926,,1,,0
15,7,,17,1,74927,,1,,11
9,4,1,50,1,74928,,1,,
8,2,1,66,2,74929,,1,,
14,5,,11,2,74930,,1,,5
12,4,1,53,1,74931,,1,,
,4,1,32,1,74932,,1,,
10,4,1,57,2,74933,,1,,
7,5,,14,1,74934,,1,,7
99,4,5,20,1,74935,3,2,,
15,4,1,48,2,74936,,1,,
14,3,1,74,1,74937,,1,,
15,3,1,52,2,74938,,1,,
15,6,,13,1,74939,,1,,7
7,5,1,80,1,74940,3,2,,
6,1,5,59,2,74941,,1,,
14,5,1,44,2,74942,,1,,
7,5,,19,1,74943,,1,,15
1,6,,2,2,74944,,1,,
14,6,1,36,2,74945,,1,,
1,1,5,62,1,74946,,1,,
6,5,,3,2,74947,,1,,
15,4,1,33,2,74948,,1,,
6,5,,8,1,74949,,1,,2
7,7,5,20,2,74950,4,2,,
12,4,1,46,1,74951,,1,,
9,3,,0,2,74952,,1,8,
6,1,2,80,1,74953,,1,,
10,4,1,48,2,74954,8,1,,
14,4,,14,2,74955,,1,,8
6,7,,1,1,74956,,1,21,
6,3,,3,1,74957,,1,,
3,4,1,76,2,74958,4,1,,
1,7,,7,1,74959,,1,,0
14,2,6,63,2,74960,,1,,
15,1,3,61,1,74961,,1,,
77,5,,15,1,74962,,1,,8
6,5,1,39,1,74963,,1,,
5,6,,2,2,74964,,1,,
77,5,5,26,1,74965,,1,,
8,5,,3,1,74966,,1,,
9,4,,0,2,74967,,1,6,
2,4,,10,2,74968,,1,,4
5,5,5,22,1,74969,6,1,,
77,4,,1,1,74970,,1,16,
15,7,1,47,2,74971,6,1,,
15,5,1,36,1,74972,,1,,
14,7,,11,2,74973,,1,,4
15,7,1,48,1,74974,6,1,,
5,7,,17,1,74975,,1,,10
12,3,,1,2,74976,,1,16,
15,4,5,20,2,74977,6,1,,
7,3,2,80,2,74978,,1,,
5,3,2,80,2,74979,,1,,
8,4,,14,1,74980,,1,,8
13,5,6,33,1,74981,,1,,
13,2,5,43,1,74982,,1,,
6,3,1,63,2,74983,8,1,,
77,4,5,64,1,74984,7,1,,
3,1,2,66,2,74985,7,1,,
5,7,,17,2,74986,,1,,12
8,5,,10,2,74987,,1,,5
6,5,,8,2,74988,,1,,2
12,2,2,80,2,74989,,1,,
12,7,5,47,1,74990,,1,,
4,5,,10,1,74991,,1,,4
6,5,,14,2,74992,,1,,7
6,4,,5,1,74993,,1,,
2,4,,7,2,74994,,1,,1
6,4,,0,1,74995,,1,6,
15,3,1,56,1,74996,,1,,
8,5,1,43,2,74997,,1,,
6,7,1,38,2,74998,5,1,,
15,5,,7,2,74999,,1,,0
6,7,4,45,2,75000,6,2,,
7,5,,7,2,75001,,1,,0
5,5,1,46,2,75002,3,2,,
7,5,4,51,2,75003,,1,,
8,2,4,52,2,75004,7,1,,
6,3,,0,2,75005,,1,2,
4,5,,3,1,75006,,1,,
10,4,,18,2,75007,,1,,13
1,3,,1,1,75008,1,2,22,
4,6,,1,2,75009,,1,23,
99,2,2,80,2,75010,,1,,
9,2,1,69,2,75011,8,1,,
14,2,1,60,1,75012,,1,,
3,1,2,63,1,75013,,1,,
14,2,1,47,1,75014,5,2,,
14,5,,2,2,75015,,1,,
8,6,5,53,1,75016,,1,,
7,3,5,54,1,75017,7,2,,
5,3,1,52,2,75018,,1,,
15,7,,11,2,75019,,1,,5
4,3,1,54,2,75020,,1,,
15,6,,0,2,75021,,1,8,
15,6,,10,1,75022,,1,,4
14,6,6,27,1,75023,,1,,
10,5,,3,2,75024,,1,,
10,3,,12,2,75025,,1,,6
15,3,,6,1,75026,,1,,0
15,5,1,42,2,75027,,1,,
5,2,,10,2,75028,,1,,3
,5,5,23,1,75029,,1,,
2,1,3,56,2,75030,,1,,
8,2,1,80,2,75031,,1,,
12,5,5,23,1,75032,,1,,
6,5,,14,2,75033,,1,,8
14,4,,19,2,75034,,1,,15
3,5,,3,2,75035,,1,,
5,2,,7,1,75036,,1,,0
8,4,,3,1,75037,,1,,
2,4,,2,2,75038,,1,,
6,5,,6,1,75039,,1,,0
14,4,,16,1,75040,,1,,8
6,4,,15,2,75041,,1,,7
1,7,5,54,2,75042,,1,,
2,4,,17,2,75043,,1,,12
14,5,1,60,2,75044,9,1,,
5,4,,13,2,75045,,1,,7
13,7,,2,2,75046,,1,,
5,3,5,38,2,75047,,1,,
12,6,,15,1,75048,,1,,9
77,2,1,59,1,75049,,1,,
6,5,,15,1,75050,,1,,9
7,4,,16,1,75051,2,2,,11
5,5,,1,1,75052,,1,12,
15,4,,5,2,75053,,1,,
15,5,,5,1,75054,,1,,
15,5,,7,1,75055,,1,,0
7,7,4,53,2,75056,,1,,
7,2,1,55,2,75057,2,1,,
14,2,1,66,2,75058,,1,,
6,4,,6,2,75059,,1,,0
15,6,5,32,1,75060,,1,,
15,2,1,60,2,75061,,1,,
7,6,,0,1,75062,,1,10,
7,1,5,34,1,75063,,1,,
77,3,5,39,2,75064,3,2,,
15,2,1,76,1,75065,,1,,
15,4,1,44,2,75066,,1,,
3,7,,7,2,75067,,1,,1
4,1,2,72,1,75068,,1,,
2,4,,14,1,75069,,1,,7
3,2,1,74,2,75070,4,2,,
6,4,1,33,1,75071,6,2,,
7,5,,8,2,75072,,1,,1
7,5,,7,2,75073,,1,,1
7,5,,7,2,75074,,1,,0
15,4,1,38,2,75075,5,1,,
10,3,1,72,1,75076,,1,,
4,6,,11,2,75077,,1,,5
3,3,5,50,2,75078,,1,,
6,3,,14,2,75079,2,2,,9
2,4,,6,2,75080,,1,,0
77,3,1,66,2,75081,5,2,,
15,4,,12,1,75082,,1,,6
15,3,1,63,1,75083,,1,,
4,3,,19,1,75084,,1,,15
13,6,5,26,1,75085,3,2,,
5,6,,11,1,75086,,1,,5
15,3,,16,1,75087,,1,,10
9,3,1,39,2,75088,,1,,
14,3,1,62,2,75089,,1,,
5,4,2,76,2,75090,,1,,
3,4,,2,2,75091,,1,24,
6,7,1,47,1,75092,,1,,
5,2,3,48,2,75093,,1,,
5,3,,1,1,75094,,1,15,
7,4,,9,2,75095,2,1,,2
13,5,,1,1,75096,,1,22,
14,3,3,44,2,75097,,1,,
